task_id,deadline_days,effort,impact,workload,priority_score,priority_label
47698,21,3,2,4,1.828571429,Low
47699,4,3,6,7,9.9,High
47700,2,1,5,5,17.3,High
47701,29,15,4,8,0.034482759,Low
47702,28,19,4,5,-0.728571429,Low
47703,23,14,2,3,-0.495652174,Low
47704,26,2,7,9,4.253846154,Medium
47705,1,5,2,2,30,
47706,2,8,3,2,14.9,High
47707,5,14,5,5,5.7,High
47708,13,4,7,4,5.007692308,High
47709,4,6,6,2,9.3,High
47710,19,18,3,8,-0.521052632,Low
47711,1,1,4,2,31.8,
47712,29,1,8,1,4.834482759,Medium
47713,26,15,3,8,-0.346153846,Low
47714,16,19,1,4,-1.425,Low
47715,25,2,5,5,3.3,Medium
47716,17,13,6,3,2.164705882,Medium
47717,21,9,3,6,1.128571429,Low
47718,23,1,9,1,5.604347826,High
47719,15,13,2,4,0.4,Low
47720,13,4,6,1,4.507692308,Medium
47721,18,6,4,9,2.466666667,Medium
47722,15,4,8,4,5.2,High
47723,7,19,3,5,1.985714286,Low
47724,8,1,8,1,7.55,High
47725,22,12,5,1,1.463636364,Low
47726,22,18,4,9,-0.236363636,Low
47727,22,3,1,3,1.263636364,Low
47728,17,13,7,5,2.664705882,Medium
47729,27,13,6,9,1.511111111,Low
47730,17,10,6,4,2.764705882,Medium
47731,10,8,2,5,2.4,Medium
47732,8,2,3,4,4.85,Medium
47733,20,4,3,2,2.2,Medium
47734,5,3,5,1,7.9,High
47735,21,19,6,3,0.628571429,Low
47736,23,12,3,8,0.404347826,Low
47737,19,8,7,6,3.478947368,Medium
47738,23,1,7,6,4.604347826,Medium
47739,12,1,4,6,4.3,Medium
47740,4,7,3,2,7.6,High
47741,3,6,7,8,12.3,High
47742,18,3,3,6,2.566666667,Medium
47743,9,19,4,2,1.533333333,Low
47744,15,2,6,9,4.6,Medium
47745,12,16,1,2,-0.2,Low
47746,12,18,4,4,0.9,Low
47747,3,5,3,6,10.5,High
47748,1,4,6,9,32.2,
47749,23,9,5,6,2.004347826,Medium
47750,14,5,2,9,2.142857143,Medium
47751,3,17,4,8,8.6,High
47752,2,18,8,8,15.4,High
47753,28,6,6,1,2.871428571,Medium
47754,20,5,5,1,3,Medium
47755,18,7,2,5,1.266666667,Low
47756,21,12,1,4,-0.471428571,Low
47757,9,19,4,5,1.533333333,Low
47758,16,12,7,6,2.975,Medium
47759,6,5,4,8,6,High
47760,4,16,7,3,7.8,High
47761,16,3,3,3,2.775,Medium
47762,6,11,8,3,6.8,High
47763,11,12,1,5,0.827272727,Low
47764,19,12,3,7,0.678947368,Low
47765,3,13,8,7,11.4,High
47766,23,16,9,5,2.604347826,Medium
47767,7,2,1,2,4.385714286,Medium
47768,17,8,1,2,0.664705882,Low
47769,14,15,4,7,1.142857143,Low
47770,1,19,6,9,29.2,
47771,13,17,8,9,2.907692308,Medium
47772,24,19,8,1,1.45,Low
47773,29,8,3,3,0.934482759,Low
47774,2,12,7,5,16.1,High
47775,7,12,4,1,3.885714286,Medium
47776,8,8,3,7,3.65,Medium
47777,26,14,8,9,2.353846154,Medium
47778,21,4,6,5,3.628571429,Medium
47779,28,18,1,7,-2.028571429,Low
47780,16,8,2,5,1.275,Low
47781,26,12,4,4,0.753846154,Low
47782,7,6,7,1,6.585714286,High
47783,18,13,3,1,0.566666667,Low
47784,28,1,8,1,4.871428571,Medium
47785,21,5,7,2,3.928571429,Medium
47786,18,13,8,3,3.066666667,Medium
47787,28,13,1,5,-1.028571429,Low
47788,12,4,8,1,5.7,High
47789,10,8,9,2,5.9,High
47790,21,8,9,7,4.328571429,Medium
47791,21,4,2,8,1.628571429,Low
47792,17,15,9,1,3.264705882,Medium
47793,3,7,1,5,9.1,High
47794,2,11,7,9,16.3,High
47795,23,3,9,6,5.204347826,High
47796,29,4,4,8,2.234482759,Medium
47797,18,12,7,6,2.766666667,Medium
47798,15,18,1,2,-1.1,Low
47799,27,4,7,8,3.811111111,Medium
47800,16,16,2,6,-0.325,Low
47801,12,18,4,1,0.9,Low
47802,18,8,7,1,3.566666667,Medium
47803,9,5,6,4,5.333333333,High
47804,6,19,4,2,3.2,Medium
47805,25,5,4,8,2.2,Medium
47806,11,16,4,6,1.527272727,Low
47807,22,12,5,6,1.463636364,Low
47808,11,18,4,9,1.127272727,Low
47809,9,3,9,1,7.233333333,High
47810,29,11,1,7,-0.665517241,Low
47811,5,8,9,6,8.9,High
47812,3,16,9,1,11.3,High
47813,9,10,7,2,4.833333333,Medium
47814,6,1,9,4,9.3,High
47815,8,14,9,4,5.45,High
47816,27,13,2,8,-0.488888889,Low
47817,10,14,1,4,0.7,Low
47818,27,12,1,3,-0.788888889,Low
47819,9,10,7,2,4.833333333,Medium
47820,7,6,5,3,5.585714286,High
47821,4,18,4,7,5.9,High
47822,13,19,9,3,3.007692308,Medium
47823,10,11,9,4,5.3,High
47824,23,16,3,4,-0.395652174,Low
47825,13,14,9,8,4.007692308,Medium
47826,1,18,9,9,30.9,
47827,16,4,9,2,5.575,High
47828,12,12,1,7,0.6,Low
47829,9,17,7,4,3.433333333,Medium
47830,28,12,2,8,-0.328571429,Low
47831,19,12,6,4,2.178947368,Medium
47832,26,8,9,7,4.053846154,Medium
47833,29,18,1,2,-2.065517241,Low
47834,4,6,4,1,8.3,High
47835,6,9,2,6,4.2,Medium
47836,6,11,8,4,6.8,High
47837,24,15,5,6,0.75,Low
47838,18,2,3,5,2.766666667,Medium
47839,9,7,3,4,3.433333333,Medium
47840,3,6,1,5,9.3,High
47841,3,1,9,2,14.3,High
47842,21,16,1,8,-1.271428571,Low
47843,6,1,2,2,5.8,High
47844,8,13,4,4,3.15,Medium
47845,18,1,6,5,4.466666667,Medium
47846,7,16,8,6,5.085714286,High
47847,4,15,2,9,5.5,High
47848,6,19,2,3,2.2,Medium
47849,29,6,1,5,0.334482759,Low
47850,2,18,7,3,14.9,High
47851,7,1,1,4,4.585714286,Medium
47852,26,17,5,6,0.253846154,Low
47853,6,10,5,5,5.5,High
47854,24,10,1,3,-0.25,Low
47855,12,14,2,6,0.7,Low
47856,7,10,5,7,4.785714286,Medium
47857,25,11,9,5,3.5,Medium
47858,1,19,8,6,30.2,
47859,25,17,1,5,-1.7,Low
47860,25,6,6,9,3,Medium
47861,2,11,3,2,14.3,High
47862,22,16,3,3,-0.336363636,Low
47863,15,16,2,4,-0.2,Low
47864,9,14,5,3,3.033333333,Medium
47865,15,9,8,5,4.2,Medium
47866,24,12,2,9,-0.15,Low
47867,18,3,6,7,4.066666667,Medium
47868,22,9,9,6,4.063636364,Medium
47869,13,13,9,3,4.207692308,Medium
47870,6,13,3,1,3.9,Medium
47871,19,10,5,4,2.078947368,Medium
47872,24,15,2,9,-0.75,Low
47873,13,17,7,2,2.407692308,Medium
47874,14,12,9,2,4.242857143,Medium
47875,24,13,4,2,0.65,Low
47876,12,8,4,1,2.9,Medium
47877,27,2,2,1,1.711111111,Low
47878,16,4,3,1,2.575,Medium
47879,9,2,3,5,4.433333333,Medium
47880,12,1,6,5,5.3,High
47881,29,19,6,9,0.234482759,Low
47882,14,16,2,6,-0.057142857,Low
47883,18,7,3,3,1.766666667,Low
47884,11,1,6,4,5.527272727,High
47885,1,10,8,8,32,
47886,28,11,6,9,1.871428571,Low
47887,12,17,2,9,0.1,Low
47888,6,8,8,5,7.4,High
47889,25,5,5,1,2.7,Medium
47890,14,7,9,7,5.242857143,High
47891,26,15,1,3,-1.346153846,Low
47892,24,7,2,2,0.85,Low
47893,15,16,4,8,0.8,Low
47894,14,18,1,7,-0.957142857,Low
47895,28,11,3,8,0.371428571,Low
47896,20,16,9,1,2.8,Medium
47897,20,6,6,7,3.3,Medium
47898,23,15,4,3,0.304347826,Low
47899,14,11,2,2,0.942857143,Low
47900,2,19,7,9,14.7,High
47901,5,16,8,8,6.8,High
47902,2,16,1,2,12.3,High
47903,29,15,6,6,1.034482759,Low
47904,8,17,8,6,4.35,Medium
47905,28,3,6,3,3.471428571,Medium
47906,28,5,9,7,4.571428571,Medium
47907,18,12,3,4,0.766666667,Low
47908,8,9,8,6,5.95,High
47909,19,10,2,1,0.578947368,Low
47910,16,17,3,7,-0.025,Low
47911,3,14,5,4,9.7,High
47912,14,10,6,8,3.142857143,Medium
47913,1,17,2,9,27.6,
47914,25,2,5,8,3.3,Medium
47915,10,10,8,4,5,Medium
47916,29,3,5,6,2.934482759,Medium
47917,20,8,7,7,3.4,Medium
47918,5,2,4,4,7.6,High
47919,15,6,2,8,1.8,Low
47920,14,11,4,5,1.942857143,Low
47921,23,17,4,3,-0.095652174,Low
47922,26,19,6,6,0.353846154,Low
47923,20,17,2,8,-0.9,Low
47924,16,9,8,3,4.075,Medium
47925,5,19,7,6,5.7,High
47926,25,2,7,6,4.3,Medium
47927,20,7,5,4,2.6,Medium
47928,24,6,4,8,2.05,Medium
47929,4,16,3,2,5.8,High
47930,2,3,9,4,18.9,High
47931,9,19,2,5,0.533333333,Low
47932,27,5,8,9,4.111111111,Medium
47933,29,7,1,4,0.134482759,Low
47934,23,3,8,6,4.704347826,Medium
47935,22,3,2,8,1.763636364,Low
47936,7,18,7,5,4.185714286,Medium
47937,24,19,8,1,1.45,Low
47938,4,2,3,7,8.6,High
47939,15,7,6,2,3.6,Medium
47940,25,9,7,2,2.9,Medium
47941,11,5,6,1,4.727272727,Medium
47942,4,3,1,1,7.4,High
47943,22,18,5,3,0.263636364,Low
47944,14,9,7,1,3.842857143,Medium
47945,16,18,2,8,-0.725,Low
47946,27,6,2,8,0.911111111,Low
47947,20,18,6,2,0.9,Low
47948,17,14,7,4,2.464705882,Medium
47949,29,9,5,2,1.734482759,Low
47950,1,6,5,6,31.3,
47951,1,4,8,3,33.2,
47952,5,12,1,3,4.1,Medium
47953,14,12,2,9,0.742857143,Low
47954,25,17,5,1,0.3,Low
47955,2,17,3,1,13.1,High
47956,17,10,8,9,3.764705882,Medium
47957,28,12,8,2,2.671428571,Medium
47958,18,18,8,4,2.066666667,Medium
47959,28,12,9,9,3.171428571,Medium
47960,10,19,6,3,2.2,Medium
47961,2,4,3,2,15.7,High
47962,12,16,2,1,0.3,Low
47963,2,11,2,6,13.8,High
47964,16,4,9,5,5.575,High
47965,10,6,7,9,5.3,High
47966,10,10,9,4,5.5,High
47967,28,19,5,6,-0.228571429,Low
47968,7,12,7,3,5.385714286,High
47969,19,18,3,4,-0.521052632,Low
47970,5,14,9,8,7.7,High
47971,18,19,7,1,1.366666667,Low
47972,6,2,5,2,7.1,High
47973,9,2,2,4,3.933333333,Medium
47974,9,12,6,8,3.933333333,Medium
47975,22,12,6,8,1.963636364,Low
47976,25,18,7,9,1.1,Low
47977,6,19,1,1,1.7,Low
47978,1,8,8,2,32.4,
47979,6,11,7,6,6.3,High
47980,1,18,4,6,28.4,
47981,8,1,9,9,8.05,High
47982,28,6,2,1,0.871428571,Low
47983,6,11,8,3,6.8,High
47984,11,16,9,7,4.027272727,Medium
47985,29,2,6,5,3.634482759,Medium
47986,11,7,6,5,4.327272727,Medium
47987,29,7,9,9,4.134482759,Medium
47988,23,16,2,8,-0.895652174,Low
47989,29,13,5,2,0.934482759,Low
47990,28,6,5,6,2.371428571,Medium
47991,9,9,8,7,5.533333333,High
47992,1,9,9,5,32.7,
47993,24,11,3,1,0.55,Low
47994,16,16,4,7,0.675,Low
47995,12,2,6,6,5.1,High
47996,16,13,8,5,3.275,Medium
47997,21,16,2,7,-0.771428571,Low
47998,27,8,1,3,0.011111111,Low
47999,27,3,1,9,1.011111111,Low
48000,1,2,4,8,31.6,
48001,29,16,3,6,-0.665517241,Low
48002,14,17,2,7,-0.257142857,Low
48003,16,7,3,2,1.975,Low
48004,27,4,1,1,0.811111111,Low
48005,6,14,9,9,6.7,High
48006,28,7,3,5,1.171428571,Low
48007,10,14,7,5,3.7,Medium
48008,12,8,5,1,3.4,Medium
48009,13,12,1,7,0.407692308,Low
48010,9,9,5,6,4.033333333,Medium
48011,29,17,3,4,-0.865517241,Low
48012,22,6,3,1,1.663636364,Low
48013,4,18,3,5,5.4,High
48014,19,6,7,3,3.878947368,Medium
48015,6,10,2,2,4,Medium
48016,7,15,6,1,4.285714286,Medium
48017,18,15,6,1,1.666666667,Low
48018,8,6,6,5,5.55,High
48019,27,19,5,5,-0.188888889,Low
48020,15,8,9,8,4.9,Medium
48021,21,9,6,5,2.628571429,Medium
48022,22,7,3,9,1.463636364,Low
48023,3,16,6,3,9.8,High
48024,13,1,8,5,6.107692308,High
48025,17,5,6,5,3.764705882,Medium
48026,9,3,5,5,5.233333333,High
48027,18,16,4,9,0.466666667,Low
48028,13,14,3,5,1.007692308,Low
48029,6,7,7,9,7.1,High
48030,27,5,3,3,1.611111111,Low
48031,12,5,6,9,4.5,Medium
48032,11,4,6,6,4.927272727,Medium
48033,16,6,3,5,2.175,Medium
48034,14,5,2,2,2.142857143,Medium
48035,16,14,3,8,0.575,Low
48036,6,2,1,8,5.1,High
48037,27,17,8,6,1.711111111,Low
48038,19,1,4,3,3.378947368,Medium
48039,6,1,5,3,7.3,High
48040,5,4,9,3,9.7,High
48041,9,9,4,9,3.533333333,Medium
48042,3,5,9,9,13.5,High
48043,17,4,5,9,3.464705882,Medium
48044,28,8,2,6,0.471428571,Low
48045,15,7,1,3,1.1,Low
48046,10,3,2,4,3.4,Medium
48047,23,11,2,2,0.104347826,Low
48048,12,14,2,3,0.7,Low
48049,26,19,6,8,0.353846154,Low
48050,29,15,7,8,1.534482759,Low
48051,17,8,6,5,3.164705882,Medium
48052,12,11,4,7,2.3,Medium
48053,28,11,5,4,1.371428571,Low
48054,2,12,8,8,16.6,High
48055,24,16,1,5,-1.45,Low
48056,14,14,7,6,2.842857143,Medium
48057,5,9,5,1,6.7,High
48058,11,18,5,6,1.627272727,Low
48059,12,2,6,6,5.1,High
48060,11,15,2,7,0.727272727,Low
48061,21,2,2,4,2.028571429,Medium
48062,27,12,6,3,1.711111111,Low
48063,29,13,9,6,2.934482759,Medium
48064,26,10,4,6,1.153846154,Low
48065,2,7,5,4,16.1,High
48066,23,2,9,3,5.404347826,High
48067,25,11,9,7,3.5,Medium
48068,5,15,7,7,6.5,High
48069,1,16,8,3,30.8,
48070,9,15,8,5,4.333333333,Medium
48071,4,12,1,3,5.6,High
48072,23,9,3,3,1.004347826,Low
48073,28,4,2,6,1.271428571,Low
48074,18,7,9,3,4.766666667,Medium
48075,23,6,6,9,3.104347826,Medium
48076,20,15,7,7,2,Low
48077,2,1,5,6,17.3,High
48078,20,17,7,3,1.6,Low
48079,28,5,2,2,1.071428571,Low
48080,8,1,3,9,5.05,High
48081,13,17,2,9,-0.092307692,Low
48082,2,3,4,4,16.4,High
48083,14,14,7,7,2.842857143,Medium
48084,28,12,7,6,2.171428571,Medium
48085,12,15,5,4,2,Low
48086,2,16,4,5,13.8,High
48087,2,7,9,5,18.1,High
48088,6,12,3,4,4.1,Medium
48089,9,13,6,8,3.733333333,Medium
48090,24,16,4,2,0.05,Low
48091,29,15,6,7,1.034482759,Low
48092,11,17,7,4,2.827272727,Medium
48093,9,15,6,9,3.333333333,Medium
48094,18,9,9,3,4.366666667,Medium
48095,29,3,1,5,0.934482759,Low
48096,16,2,7,9,4.975,Medium
48097,18,12,7,8,2.766666667,Medium
48098,1,19,4,2,28.2,
48099,9,1,6,7,6.133333333,High
48100,25,18,1,3,-1.9,Low
48101,13,1,9,3,6.607692308,High
48102,20,2,1,9,1.6,Low
48103,7,11,2,4,3.085714286,Medium
48104,27,12,6,5,1.711111111,Low
48105,8,1,6,7,6.55,High
48106,4,12,6,1,8.1,High
48107,4,12,7,2,8.6,High
48108,6,18,7,5,4.9,Medium
48109,4,10,2,1,6.5,High
48110,19,18,2,9,-1.021052632,Low
48111,17,7,4,1,2.364705882,Medium
48112,18,19,7,2,1.366666667,Low
48113,13,13,2,1,0.707692308,Low
48114,20,10,6,9,2.5,Medium
48115,26,13,7,5,2.053846154,Medium
48116,2,10,5,8,15.5,High
48117,7,3,4,5,5.685714286,High
48118,25,17,1,3,-1.7,Low
48119,25,7,3,6,1.3,Low
48120,12,13,8,7,3.9,Medium
48121,12,3,9,8,6.4,High
48122,29,16,6,7,0.834482759,Low
48123,19,10,6,4,2.578947368,Medium
48124,11,4,2,8,2.927272727,Medium
48125,28,6,5,7,2.371428571,Medium
48126,2,2,9,3,19.1,High
48127,17,2,6,7,4.364705882,Medium
48128,1,13,6,1,30.4,
48129,2,8,2,7,14.4,High
48130,4,15,8,4,8.5,High
48131,3,9,7,3,11.7,High
48132,12,19,9,9,3.2,Medium
48133,9,2,2,2,3.933333333,Medium
48134,14,5,7,2,4.642857143,Medium
48135,29,15,1,7,-1.465517241,Low
48136,23,17,9,8,2.404347826,Medium
48137,22,10,5,7,1.863636364,Low
48138,12,2,5,4,4.6,Medium
48139,18,15,3,8,0.166666667,Low
48140,4,4,9,8,11.2,High
48141,6,1,7,6,8.3,High
48142,22,16,5,6,0.663636364,Low
48143,25,12,5,9,1.3,Low
48144,2,4,1,4,14.7,High
48145,9,1,9,4,7.633333333,High
48146,7,18,3,5,2.185714286,Medium
48147,24,15,8,5,2.25,Medium
48148,28,3,2,7,1.471428571,Low
48149,5,16,4,4,4.8,Medium
48150,23,15,4,4,0.304347826,Low
48151,16,1,8,1,5.675,High
48152,6,13,9,5,6.9,High
48153,6,5,1,6,4.5,Medium
48154,26,3,4,6,2.553846154,Medium
48155,22,9,6,9,2.563636364,Medium
48156,25,2,3,6,2.3,Medium
48157,2,1,2,7,15.8,High
48158,4,2,4,3,9.1,High
48159,20,7,1,9,0.6,Low
48160,23,10,5,9,1.804347826,Low
48161,29,2,5,5,3.134482759,Medium
48162,20,18,8,3,1.9,Low
48163,16,6,8,3,4.675,Medium
48164,6,14,1,7,2.7,Medium
48165,7,19,3,8,1.985714286,Low
48166,9,10,6,2,4.333333333,Medium
48167,13,13,3,1,1.207692308,Low
48168,19,15,8,4,2.578947368,Medium
48169,25,9,2,6,0.4,Low
48170,20,19,2,9,-1.3,Low
48171,15,12,7,3,3.1,Medium
48172,18,19,7,3,1.366666667,Low
48173,19,6,7,3,3.878947368,Medium
48174,14,17,4,3,0.742857143,Low
48175,26,12,5,2,1.253846154,Low
48176,10,14,6,6,3.2,Medium
48177,15,4,4,5,3.2,Medium
48178,18,16,6,1,1.466666667,Low
48179,29,1,1,6,1.334482759,Low
48180,18,4,4,6,2.866666667,Medium
48181,19,16,9,1,2.878947368,Medium
48182,4,11,5,2,7.8,High
48183,2,7,2,5,14.6,High
48184,15,3,9,9,5.9,High
48185,17,5,8,8,4.764705882,Medium
48186,7,12,4,9,3.885714286,Medium
48187,2,8,2,3,14.4,High
48188,2,7,1,2,14.1,High
48189,9,17,2,5,0.933333333,Low
48190,27,14,7,5,1.811111111,Low
48191,9,3,5,6,5.233333333,High
48192,7,6,2,2,4.085714286,Medium
48193,15,10,8,2,4,Medium
48194,5,1,2,5,6.8,High
48195,29,18,1,1,-2.065517241,Low
48196,16,14,2,1,0.075,Low
48197,13,19,7,2,2.007692308,Medium
48198,21,7,9,8,4.528571429,Medium
48199,8,1,9,5,8.05,High
48200,26,16,7,8,1.453846154,Low
48201,19,13,2,3,-0.021052632,Low
48202,3,17,6,7,9.6,High
48203,27,15,7,7,1.611111111,Low
48204,29,4,2,8,1.234482759,Low
48205,15,9,4,1,2.2,Medium
48206,19,18,7,2,1.478947368,Low
48207,26,4,7,1,3.853846154,Medium
48208,21,17,2,4,-0.971428571,Low
48209,1,1,7,6,33.3,
48210,25,9,4,4,1.4,Low
48211,29,9,5,8,1.734482759,Low
48212,16,9,9,3,4.575,Medium
48213,27,17,8,7,1.711111111,Low
48214,4,10,2,8,6.5,High
48215,18,11,7,7,2.966666667,Medium
48216,23,15,1,3,-1.195652174,Low
48217,5,6,1,2,5.3,High
48218,3,9,3,7,9.7,High
48219,22,18,4,9,-0.236363636,Low
48220,1,4,3,4,30.7,
48221,9,16,7,6,3.633333333,Medium
48222,7,7,8,7,6.885714286,High
48223,28,8,8,3,3.471428571,Medium
48224,27,2,4,3,2.711111111,Medium
48225,6,5,4,7,6,High
48226,23,8,5,9,2.204347826,Medium
48227,11,19,2,5,-0.072727273,Low
48228,23,3,4,4,2.704347826,Medium
48229,9,18,6,3,2.733333333,Medium
48230,25,16,1,1,-1.5,Low
48231,21,18,4,6,-0.171428571,Low
48232,21,15,7,2,1.928571429,Low
48233,8,17,8,4,4.35,Medium
48234,1,4,3,1,30.7,
48235,1,11,4,2,29.8,
48236,6,1,2,7,5.8,High
48237,15,16,8,2,2.8,Medium
48238,20,18,8,1,1.9,Low
48239,15,17,8,1,2.6,Medium
48240,9,15,8,2,4.333333333,Medium
48241,15,10,8,6,4,Medium
48242,25,11,6,3,2,Low
48243,7,5,9,1,7.785714286,High
48244,25,11,6,8,2,Low
48245,14,3,5,7,4.042857143,Medium
48246,11,1,6,3,5.527272727,High
48247,11,17,7,6,2.827272727,Medium
48248,18,6,1,9,0.966666667,Low
48249,27,4,6,1,3.311111111,Medium
48250,27,5,1,4,0.611111111,Low
48251,20,4,2,8,1.7,Low
48252,10,7,5,7,4.1,Medium
48253,3,15,6,6,10,High
48254,8,5,7,5,6.25,High
48255,16,7,1,1,0.975,Low
48256,22,11,8,8,3.163636364,Medium
48257,20,2,8,3,5.1,High
48258,22,4,5,5,3.063636364,Medium
48259,12,7,5,7,3.6,Medium
48260,22,7,6,6,2.963636364,Medium
48261,15,10,1,1,0.5,Low
48262,19,11,7,8,2.878947368,Medium
48263,21,14,1,9,-0.871428571,Low
48264,6,2,7,1,8.1,High
48265,29,6,9,2,4.334482759,Medium
48266,11,5,2,1,2.727272727,Medium
48267,2,6,5,3,16.3,High
48268,11,14,4,9,1.927272727,Low
48269,8,10,4,2,3.75,Medium
48270,24,1,2,6,2.05,Medium
48271,26,2,3,4,2.253846154,Medium
48272,2,2,6,6,17.6,High
48273,9,6,9,3,6.633333333,High
48274,7,12,8,8,5.885714286,High
48275,27,15,2,1,-0.888888889,Low
48276,15,18,6,7,1.4,Low
48277,25,4,8,6,4.4,Medium
48278,28,7,6,7,2.671428571,Medium
48279,10,7,2,9,2.6,Medium
48280,11,10,9,2,5.227272727,High
48281,15,1,9,6,6.3,High
48282,2,6,8,2,17.8,High
48283,15,14,7,1,2.7,Medium
48284,25,2,4,6,2.8,Medium
48285,7,16,7,1,4.585714286,Medium
48286,29,18,1,6,-2.065517241,Low
48287,8,15,5,4,3.25,Medium
48288,17,9,9,5,4.464705882,Medium
48289,28,16,9,9,2.371428571,Medium
48290,9,5,9,2,6.833333333,High
48291,9,2,5,4,5.433333333,High
48292,9,5,1,2,2.833333333,Medium
48293,21,2,2,3,2.028571429,Medium
48294,10,19,1,6,-0.3,Low
48295,7,19,9,4,4.985714286,Medium
48296,17,9,3,2,1.464705882,Low
48297,2,12,7,9,16.1,High
48298,17,1,5,5,4.064705882,Medium
48299,5,8,2,3,5.4,High
48300,23,4,3,6,2.004347826,Medium
48301,26,13,3,7,0.053846154,Low
48302,19,6,7,4,3.878947368,Medium
48303,2,4,4,1,16.2,High
48304,5,15,1,2,3.5,Medium
48305,17,15,3,5,0.264705882,Low
48306,9,9,6,1,4.533333333,Medium
48307,22,18,4,1,-0.236363636,Low
48308,14,5,1,3,1.642857143,Low
48309,4,2,5,4,9.6,High
48310,14,15,9,3,3.642857143,Medium
48311,15,15,7,7,2.5,Medium
48312,1,18,6,7,29.4,
48313,15,2,6,6,4.6,Medium
48314,26,9,2,3,0.353846154,Low
48315,19,9,4,7,1.778947368,Low
48316,17,10,4,8,1.764705882,Low
48317,7,12,7,1,5.385714286,High
48318,5,9,5,7,6.7,High
48319,27,12,6,4,1.711111111,Low
48320,4,9,7,9,9.2,High
48321,17,16,7,8,2.064705882,Medium
48322,1,17,5,3,29.1,
48323,21,5,5,5,2.928571429,Medium
48324,26,17,6,5,0.753846154,Low
48325,29,19,4,9,-0.765517241,Low
48326,22,15,1,9,-1.136363636,Low
48327,4,18,5,5,6.4,High
48328,27,15,3,8,-0.388888889,Low
48329,1,17,3,1,28.1,
48330,10,18,9,2,3.9,Medium
48331,23,2,9,7,5.404347826,High
48332,21,6,4,3,2.228571429,Medium
48333,29,19,9,1,1.734482759,Low
48334,18,5,1,1,1.166666667,Low
48335,26,9,1,5,-0.146153846,Low
48336,21,7,8,5,4.028571429,Medium
48337,28,7,8,2,3.671428571,Medium
48338,29,12,2,8,-0.365517241,Low
48339,3,4,7,2,12.7,High
48340,2,15,1,8,12.5,High
48341,29,2,6,8,3.634482759,Medium
48342,12,14,3,8,1.2,Low
48343,4,15,1,5,5,Medium
48344,21,4,1,2,1.128571429,Low
48345,2,13,2,9,13.4,High
48346,19,11,1,4,-0.121052632,Low
48347,29,1,8,8,4.834482759,Medium
48348,7,13,2,3,2.685714286,Medium
48349,28,18,8,4,1.471428571,Low
48350,29,1,6,7,3.834482759,Medium
48351,22,18,3,7,-0.736363636,Low
48352,3,15,1,6,7.5,High
48353,4,12,8,7,9.1,High
48354,23,5,5,8,2.804347826,Medium
48355,5,16,6,3,5.8,High
48356,9,5,5,8,4.833333333,Medium
48357,21,15,5,7,0.928571429,Low
48358,22,15,9,6,2.863636364,Medium
48359,17,18,8,1,2.164705882,Medium
48360,24,10,3,6,0.75,Low
48361,27,17,3,8,-0.788888889,Low
48362,16,15,8,5,2.875,Medium
48363,9,5,5,3,4.833333333,Medium
48364,16,5,6,8,3.875,Medium
48365,16,12,7,2,2.975,Medium
48366,14,4,3,9,2.842857143,Medium
48367,17,3,5,9,3.664705882,Medium
48368,10,3,8,6,6.4,High
48369,14,1,1,9,2.442857143,Medium
48370,4,13,8,2,8.9,High
48371,19,2,5,3,3.678947368,Medium
48372,10,16,8,7,3.8,Medium
48373,14,4,2,8,2.342857143,Medium
48374,29,19,5,8,-0.265517241,Low
48375,26,10,8,2,3.153846154,Medium
48376,10,3,5,1,4.9,Medium
48377,4,8,8,7,9.9,High
48378,5,19,9,4,6.7,High
48379,7,6,5,4,5.585714286,High
48380,3,7,9,1,13.1,High
48381,29,18,5,1,-0.065517241,Low
48382,29,15,2,8,-0.965517241,Low
48383,14,13,2,3,0.542857143,Low
48384,6,11,4,4,4.8,Medium
48385,11,8,3,3,2.627272727,Medium
48386,19,5,1,1,1.078947368,Low
48387,25,3,8,1,4.6,Medium
48388,13,13,2,5,0.707692308,Low
48389,23,4,6,5,3.504347826,Medium
48390,25,3,9,8,5.1,High
48391,28,19,8,7,1.271428571,Low
48392,12,17,8,2,3.1,Medium
48393,10,6,4,4,3.8,Medium
48394,29,18,3,9,-1.065517241,Low
48395,7,13,7,2,5.185714286,High
48396,23,12,6,7,1.904347826,Low
48397,4,19,8,2,7.7,High
48398,5,5,9,8,9.5,High
48399,3,19,7,3,9.7,High
48400,17,4,3,2,2.464705882,Medium
48401,17,11,7,1,3.064705882,Medium
48402,3,9,2,1,9.2,High
48403,6,6,2,4,4.8,Medium
48404,9,8,9,6,6.233333333,High
48405,15,8,4,3,2.4,Medium
48406,24,18,2,7,-1.35,Low
48407,6,7,7,1,7.1,High
48408,7,3,5,4,6.185714286,High
48409,22,17,9,2,2.463636364,Medium
48410,23,6,6,4,3.104347826,Medium
48411,13,2,4,5,3.907692308,Medium
48412,20,2,8,5,5.1,High
48413,16,3,1,2,1.775,Low
48414,2,3,3,9,15.9,High
48415,18,16,9,6,2.966666667,Medium
48416,5,10,9,3,8.5,High
48417,16,19,3,2,-0.425,Low
48418,3,9,6,6,11.2,High
48419,24,18,6,9,0.65,Low
48420,10,17,5,2,2.1,Medium
48421,11,6,7,4,5.027272727,High
48422,3,3,4,4,11.4,High
48423,29,4,7,5,3.734482759,Medium
48424,6,15,4,7,4,Medium
48425,23,16,6,4,1.104347826,Low
